State,Year,Quarter,Reg_name,Reg_users,App_opening
jammu-&-kashmir,2019,3,shopian district,9142,38069
jammu-&-kashmir,2019,3,poonch district,14139,94475
jammu-&-kashmir,2019,3,kathua district,32213,208424
jammu-&-kashmir,2019,3,kishtwar district,6229,38662
jammu-&-kashmir,2019,3,pulwama district,27963,176462
jammu-&-kashmir,2019,3,ramban district,9065,75108
jammu-&-kashmir,2019,3,rajouri district,24275,147846
jammu-&-kashmir,2019,3,kulgam district,19220,80917
jammu-&-kashmir,2019,3,budgam district,41004,208701
jammu-&-kashmir,2019,3,anantnag district,36371,207023
jammu-&-kashmir,2019,3,kupwara district,32431,194815
jammu-&-kashmir,2022,3,muzaffarabad district,592,952229
jammu-&-kashmir,2022,3,doda district,39659,6978827
jammu-&-kashmir,2022,3,samba district,78092,4267809
jammu-&-kashmir,2022,3,mirpur district,7926,1829119
jammu-&-kashmir,2022,3,srinagar district,153729,1647570
jammu-&-kashmir,2022,3,baramulla district,132526,5517125
jammu-&-kashmir,2022,3,jammu district,445345,11603149
jammu-&-kashmir,2022,3,ganderbal district,32688,5505482
jammu-&-kashmir,2022,3,udhampur district,86915,6912898
jammu-&-kashmir,2022,3,bandipore district,36029,2922097
jammu-&-kashmir,2022,3,reasi district,41108,6290088
jammu-&-kashmir,2022,3,shopian district,24676,1040961
jammu-&-kashmir,2022,3,poonch district,42653,5618116
jammu-&-kashmir,2022,3,kathua district,93084,8200860
jammu-&-kashmir,2022,3,kishtwar district,18168,4965859
jammu-&-kashmir,2022,3,pulwama district,68004,2763346
jammu-&-kashmir,2022,3,ramban district,25296,3925846
jammu-&-kashmir,2022,3,rajouri district,70231,8425068
jammu-&-kashmir,2022,3,kulgam district,46715,1705069
jammu-&-kashmir,2022,3,budgam district,98698,2099049
jammu-&-kashmir,2022,3,anantnag district,89184,8191712
jammu-&-kashmir,2022,3,kupwara district,87867,7983956
ladakh,2021,3,kargil district,18577,2373080
ladakh,2021,3,leh ladakh district,62633,4726470
ladakh,2020,3,kargil district,12814,229879
ladakh,2020,3,leh ladakh district,45587,785801
ladakh,2023,3,kargil district,27747,14562879
ladakh,2023,3,leh ladakh district,92688,28073151
ladakh,2018,3,kargil district,3132,0
ladakh,2018,3,leh ladakh district,14617,0
ladakh,2019,3,kargil district,7718,75759
ladakh,2019,3,leh ladakh district,31455,427367
ladakh,2022,3,kargil district,23530,7104562
ladakh,2022,3,leh ladakh district,78769,12630219
lakshadweep,2021,3,lakshadweep district,5287,49127
lakshadweep,2020,3,lakshadweep district,3644,32128
lakshadweep,2023,3,lakshadweep district,7912,294406
lakshadweep,2018,3,lakshadweep district,918,0
lakshadweep,2019,3,lakshadweep district,2117,15038
lakshadweep,2022,3,lakshadweep district,6645,18111
himachal-pradesh,2021,3,solan district,360324,6782274
himachal-pradesh,2021,3,sirmaur district,134870,4656571
himachal-pradesh,2021,3,shimla district,235163,7467127
himachal-pradesh,2021,3,bilaspur district,91291,2173844
himachal-pradesh,2021,3,hamirpur district,126753,2131942
himachal-pradesh,2021,3,una district,116973,2561006
himachal-pradesh,2021,3,kangra district,355274,8202082
himachal-pradesh,2021,3,kullu district,124078,4400259
himachal-pradesh,2021,3,mandi district,216188,6281857
himachal-pradesh,2021,3,lahul and spiti district,4660,1936498
himachal-pradesh,2021,3,chamba district,90344,4430504
himachal-pradesh,2021,3,kinnaur district,24708,1946324
himachal-pradesh,2020,3,solan district,265701,3875019
himachal-pradesh,2020,3,sirmaur district,97464,1390310
himachal-pradesh,2020,3,shimla district,172418,2337051
himachal-pradesh,2020,3,bilaspur district,67233,833764
himachal-pradesh,2020,3,hamirpur district,93465,1201125
himachal-pradesh,2020,3,una district,86177,1178220
himachal-pradesh,2020,3,kangra district,261293,3450088
himachal-pradesh,2020,3,kullu district,90699,979226
himachal-pradesh,2020,3,mandi district,158237,1859694
himachal-pradesh,2020,3,lahul and spiti district,3008,91931
himachal-pradesh,2020,3,chamba district,65214,893371
himachal-pradesh,2020,3,kinnaur district,17725,321951
himachal-pradesh,2023,3,solan district,544140,15515029
himachal-pradesh,2023,3,sirmaur district,203991,20738993
himachal-pradesh,2023,3,shimla district,348966,34527328
himachal-pradesh,2023,3,bilaspur district,136648,7854641
himachal-pradesh,2023,3,hamirpur district,189913,4306827
himachal-pradesh,2023,3,una district,175125,6997750
himachal-pradesh,2023,3,kangra district,530786,21202374
himachal-pradesh,2023,3,kullu district,184280,14695988
himachal-pradesh,2023,3,mandi district,322502,21231120
himachal-pradesh,2023,3,lahul and spiti district,6980,7183767
himachal-pradesh,2023,3,chamba district,135482,29709982
himachal-pradesh,2023,3,kinnaur district,37233,5343978
himachal-pradesh,2018,3,solan district,88724,0
himachal-pradesh,2018,3,sirmaur district,28959,0
himachal-pradesh,2018,3,shimla district,49820,0
himachal-pradesh,2018,3,bilaspur district,21030,0
himachal-pradesh,2018,3,hamirpur district,27915,0
himachal-pradesh,2018,3,una district,24952,0
himachal-pradesh,2018,3,kangra district,71494,0
himachal-pradesh,2018,3,kullu district,26840,0
himachal-pradesh,2018,3,mandi district,45876,0
himachal-pradesh,2018,3,lahul and spiti district,803,0
himachal-pradesh,2018,3,chamba district,16157,0
himachal-pradesh,2018,3,kinnaur district,5064,0
himachal-pradesh,2019,3,solan district,178922,2660970
himachal-pradesh,2019,3,sirmaur district,62048,797300
himachal-pradesh,2019,3,shimla district,110575,1546838
himachal-pradesh,2019,3,bilaspur district,43115,441237
himachal-pradesh,2019,3,hamirpur district,58950,671492
himachal-pradesh,2019,3,una district,54164,640095
himachal-pradesh,2019,3,kangra district,160161,1689183
himachal-pradesh,2019,3,kullu district,59192,695567
himachal-pradesh,2019,3,mandi district,98589,971068
himachal-pradesh,2019,3,lahul and spiti district,1617,16249
himachal-pradesh,2019,3,chamba district,37974,417339
himachal-pradesh,2019,3,kinnaur district,10877,173403
himachal-pradesh,2022,3,solan district,457393,7853464
himachal-pradesh,2022,3,sirmaur district,171743,10533368
himachal-pradesh,2022,3,shimla district,296508,18196762
himachal-pradesh,2022,3,bilaspur district,115654,4243040
himachal-pradesh,2022,3,hamirpur district,160759,2525896
himachal-pradesh,2022,3,una district,148148,4530064
himachal-pradesh,2022,3,kangra district,449619,13333733
himachal-pradesh,2022,3,kullu district,156387,7890814
himachal-pradesh,2022,3,mandi district,273475,14505602
himachal-pradesh,2022,3,lahul and spiti district,5900,6561136
himachal-pradesh,2022,3,chamba district,114576,13232974
himachal-pradesh,2022,3,kinnaur district,31414,5425685
madhya-pradesh,2021,3,morena district,338470,13227729
madhya-pradesh,2021,3,alirajpur district,53291,4728456
madhya-pradesh,2021,3,sehore district,375721,25285016
madhya-pradesh,2021,3,rajgarh district,318695,27523308
madhya-pradesh,2021,3,khargone district,328193,23542083
madhya-pradesh,2021,3,satna district,426929,21267586
madhya-pradesh,2021,3,narsinghpur district,248007,12673244
madhya-pradesh,2021,3,jabalpur district,745631,21368026
madhya-pradesh,2021,3,hoshangabad district,321576,15390024
madhya-pradesh,2021,3,vidisha district,319665,21166904
madhya-pradesh,2021,3,balaghat district,323407,20217874
madhya-pradesh,2021,3,singrauli district,257742,21934340
madhya-pradesh,2021,3,betul district,330804,24205783
madhya-pradesh,2021,3,sidhi district,160978,12859544
madhya-pradesh,2021,3,datia district,124227,6899755
madhya-pradesh,2021,3,dewas district,415540,24454430
madhya-pradesh,2021,3,sheopur district,86932,6639347
madhya-pradesh,2021,3,neemuch district,208822,10636268
madhya-pradesh,2021,3,raisen district,316696,22130746
madhya-pradesh,2021,3,mandsaur district,328016,17663316
madhya-pradesh,2021,3,barwani district,159845,14536467
madhya-pradesh,2021,3,katni district,227610,11485240
madhya-pradesh,2021,3,dindori district,76885,9873401
madhya-pradesh,2021,3,shivpuri district,259032,22177059
madhya-pradesh,2021,3,gwalior district,809887,23812811
madhya-pradesh,2021,3,anuppur district,131119,10163761
madhya-pradesh,2021,3,agar malwa district,108028,9117151
madhya-pradesh,2021,3,ashoknagar district,128579,11583148
madhya-pradesh,2021,3,sagar district,501819,25492375
madhya-pradesh,2021,3,niwari district,56220,3258171
madhya-pradesh,2021,3,rewa district,466895,21869871
madhya-pradesh,2021,3,shajapur district,220532,13451565
madhya-pradesh,2021,3,ujjain district,596195,26081272
madhya-pradesh,2021,3,bhind district,282910,11482625
madhya-pradesh,2021,3,tikamgarh district,142145,9778556
madhya-pradesh,2021,3,seoni district,236282,22063729
madhya-pradesh,2021,3,harda district,116184,6514335
madhya-pradesh,2021,3,burhanpur district,133678,7850131
madhya-pradesh,2021,3,damoh district,175611,11666579
madhya-pradesh,2021,3,bhopal district,1531544,50710878
madhya-pradesh,2021,3,jhabua district,114139,10253704
madhya-pradesh,2021,3,dhar district,483901,30119220
madhya-pradesh,2021,3,guna district,298761,19937174
madhya-pradesh,2021,3,east nimar district,230302,16129967
madhya-pradesh,2021,3,chhindwara district,462834,32394030
madhya-pradesh,2021,3,umaria district,90077,9062967
madhya-pradesh,2021,3,mandla district,144612,12183232
madhya-pradesh,2021,3,indore district,2028266,62027203
madhya-pradesh,2021,3,shahdol district,192588,15912652
madhya-pradesh,2021,3,ratlam district,361407,18609747
madhya-pradesh,2021,3,panna district,116511,10267836
madhya-pradesh,2021,3,chhatarpur district,296493,15892288
madhya-pradesh,2020,3,morena district,243100,5515627
madhya-pradesh,2020,3,alirajpur district,36425,771655
madhya-pradesh,2020,3,sehore district,276075,9913991
madhya-pradesh,2020,3,rajgarh district,224388,7130757
madhya-pradesh,2020,3,khargone district,234694,6430041
madhya-pradesh,2020,3,satna district,311884,7299985
madhya-pradesh,2020,3,narsinghpur district,182823,4534535
madhya-pradesh,2020,3,jabalpur district,555235,10924773
madhya-pradesh,2020,3,hoshangabad district,235930,5467865
madhya-pradesh,2020,3,vidisha district,231156,5977596
madhya-pradesh,2020,3,balaghat district,232874,6555205
madhya-pradesh,2020,3,singrauli district,188497,6614617
madhya-pradesh,2020,3,betul district,241045,6751236
madhya-pradesh,2020,3,sidhi district,114892,3240245
madhya-pradesh,2020,3,datia district,89996,1971313
madhya-pradesh,2020,3,dewas district,303624,9541669
madhya-pradesh,2020,3,sheopur district,61321,1465485
madhya-pradesh,2020,3,neemuch district,150072,3607288
madhya-pradesh,2020,3,raisen district,230222,6621543
madhya-pradesh,2020,3,mandsaur district,233832,5525088
madhya-pradesh,2020,3,barwani district,111594,2704695
madhya-pradesh,2020,3,katni district,164877,3754041
madhya-pradesh,2020,3,dindori district,53140,1482035
madhya-pradesh,2020,3,shivpuri district,178433,4190392
madhya-pradesh,2020,3,gwalior district,603096,13858039
madhya-pradesh,2020,3,anuppur district,94947,2743203
madhya-pradesh,2020,3,agar malwa district,75042,2067746
madhya-pradesh,2020,3,ashoknagar district,90944,2218641
madhya-pradesh,2020,3,sagar district,368745,8520052
madhya-pradesh,2020,3,niwari district,40044,943976
madhya-pradesh,2020,3,rewa district,343897,8609066
madhya-pradesh,2020,3,shajapur district,158634,4836627
madhya-pradesh,2020,3,ujjain district,436068,11102536
madhya-pradesh,2020,3,bhind district,204515,4603385
madhya-pradesh,2020,3,tikamgarh district,99435,2355794
madhya-pradesh,2020,3,seoni district,169843,4472061
madhya-pradesh,2020,3,harda district,84771,2045684
madhya-pradesh,2020,3,burhanpur district,94468,2236883
madhya-pradesh,2020,3,damoh district,126047,2720247
madhya-pradesh,2020,3,bhopal district,1162000,34412697
madhya-pradesh,2020,3,jhabua district,78359,1855019
madhya-pradesh,2020,3,dhar district,346394,9730750
madhya-pradesh,2020,3,guna district,215479,5194184
madhya-pradesh,2020,3,east nimar district,163928,4383655
madhya-pradesh,2020,3,chhindwara district,336306,8957880
madhya-pradesh,2020,3,umaria district,64323,1797853
madhya-pradesh,2020,3,mandla district,102626,2401861
madhya-pradesh,2020,3,indore district,1524036,37661995
madhya-pradesh,2020,3,shahdol district,139177,4001386
madhya-pradesh,2020,3,ratlam district,260470,6567251
madhya-pradesh,2020,3,panna district,83059,2181466
madhya-pradesh,2020,3,chhatarpur district,211442,4379380
madhya-pradesh,2023,3,morena district,523618,55772952
madhya-pradesh,2023,3,alirajpur district,82755,61635791
madhya-pradesh,2023,3,sehore district,574004,68574381
madhya-pradesh,2023,3,rajgarh district,498342,85082042
madhya-pradesh,2023,3,khargone district,502250,120767554
madhya-pradesh,2023,3,satna district,649398,64078134
madhya-pradesh,2023,3,narsinghpur district,374949,33398789
madhya-pradesh,2023,3,jabalpur district,1108465,53599643
madhya-pradesh,2023,3,hoshangabad district,485827,54558428
madhya-pradesh,2023,3,vidisha district,491997,84360270
madhya-pradesh,2023,3,balaghat district,494116,63375517
madhya-pradesh,2023,3,singrauli district,395859,69276857
madhya-pradesh,2023,3,betul district,501106,119087448
madhya-pradesh,2023,3,sidhi district,248343,52621312
madhya-pradesh,2023,3,datia district,190350,32372149
madhya-pradesh,2023,3,dewas district,631092,81569960
madhya-pradesh,2023,3,sheopur district,134878,57224402
madhya-pradesh,2023,3,neemuch district,321168,44607023
madhya-pradesh,2023,3,raisen district,483639,90411025
madhya-pradesh,2023,3,mandsaur district,506057,62392434
madhya-pradesh,2023,3,barwani district,244670,111366342
madhya-pradesh,2023,3,katni district,346211,53941547
madhya-pradesh,2023,3,dindori district,119625,53110352
madhya-pradesh,2023,3,shivpuri district,404501,110216384
madhya-pradesh,2023,3,gwalior district,1215484,55087340
madhya-pradesh,2023,3,anuppur district,199852,35927203
madhya-pradesh,2023,3,agar malwa district,169779,40303565
madhya-pradesh,2023,3,ashoknagar district,197767,50693463
madhya-pradesh,2023,3,sagar district,761623,93899808
madhya-pradesh,2023,3,niwari district,87496,21802340
madhya-pradesh,2023,3,rewa district,708385,60349952
madhya-pradesh,2023,3,shajapur district,340357,35532200
madhya-pradesh,2023,3,ujjain district,905474,72105748
madhya-pradesh,2023,3,bhind district,439197,44531245
madhya-pradesh,2023,3,tikamgarh district,223613,42345853
madhya-pradesh,2023,3,seoni district,360143,103764316
madhya-pradesh,2023,3,harda district,175942,36579857
madhya-pradesh,2023,3,burhanpur district,203868,67368570
madhya-pradesh,2023,3,damoh district,267332,62535379
madhya-pradesh,2023,3,bhopal district,2265685,41064649
madhya-pradesh,2023,3,jhabua district,177684,77169061
madhya-pradesh,2023,3,dhar district,740878,149886193
madhya-pradesh,2023,3,guna district,462884,94517762
madhya-pradesh,2023,3,east nimar district,355175,87245982
madhya-pradesh,2023,3,chhindwara district,698604,114853112
madhya-pradesh,2023,3,umaria district,137969,33237721
madhya-pradesh,2023,3,mandla district,221870,56922238
madhya-pradesh,2023,3,indore district,2996261,57609040
madhya-pradesh,2023,3,shahdol district,291626,65075439
madhya-pradesh,2023,3,ratlam district,553133,67144841
madhya-pradesh,2023,3,panna district,179723,52413560
madhya-pradesh,2023,3,chhatarpur district,458009,91796995
madhya-pradesh,2018,3,morena district,75004,0
madhya-pradesh,2018,3,alirajpur district,7606,0
madhya-pradesh,2018,3,sehore district,103905,0
madhya-pradesh,2018,3,rajgarh district,70348,0
madhya-pradesh,2018,3,khargone district,72892,0
madhya-pradesh,2018,3,satna district,103407,0
madhya-pradesh,2018,3,narsinghpur district,64578,0
madhya-pradesh,2018,3,jabalpur district,193535,0
madhya-pradesh,2018,3,hoshangabad district,84713,0
madhya-pradesh,2018,3,vidisha district,76590,0
madhya-pradesh,2018,3,balaghat district,68079,0
madhya-pradesh,2018,3,singrauli district,73175,0
madhya-pradesh,2018,3,betul district,83041,0
madhya-pradesh,2018,3,sidhi district,35518,0
madhya-pradesh,2018,3,datia district,30483,0
madhya-pradesh,2018,3,dewas district,105774,0
madhya-pradesh,2018,3,sheopur district,17723,0
madhya-pradesh,2018,3,neemuch district,47901,0
madhya-pradesh,2018,3,raisen district,78648,0
madhya-pradesh,2018,3,mandsaur district,73577,0
madhya-pradesh,2018,3,barwani district,29421,0
madhya-pradesh,2018,3,katni district,49748,0
madhya-pradesh,2018,3,dindori district,12903,0
madhya-pradesh,2018,3,shivpuri district,47616,0
madhya-pradesh,2018,3,gwalior district,236305,0
madhya-pradesh,2018,3,anuppur district,32188,0
madhya-pradesh,2018,3,agar malwa district,22143,0
madhya-pradesh,2018,3,ashoknagar district,30102,0
madhya-pradesh,2018,3,sagar district,128283,0
madhya-pradesh,2018,3,niwari district,12173,0
madhya-pradesh,2018,3,rewa district,125803,0
madhya-pradesh,2018,3,shajapur district,52686,0
madhya-pradesh,2018,3,ujjain district,143770,0
madhya-pradesh,2018,3,bhind district,61906,0
madhya-pradesh,2018,3,tikamgarh district,28168,0
madhya-pradesh,2018,3,seoni district,51561,0
madhya-pradesh,2018,3,harda district,30835,0
madhya-pradesh,2018,3,burhanpur district,28441,0
madhya-pradesh,2018,3,damoh district,42032,0
madhya-pradesh,2018,3,bhopal district,474192,0
madhya-pradesh,2018,3,jhabua district,18084,0
madhya-pradesh,2018,3,dhar district,110726,0
madhya-pradesh,2018,3,guna district,67630,0
madhya-pradesh,2018,3,east nimar district,50390,0
madhya-pradesh,2018,3,chhindwara district,109266,0
madhya-pradesh,2018,3,umaria district,20386,0
madhya-pradesh,2018,3,mandla district,25522,0
madhya-pradesh,2018,3,indore district,585621,0
madhya-pradesh,2018,3,shahdol district,45154,0
madhya-pradesh,2018,3,ratlam district,85431,0
madhya-pradesh,2018,3,panna district,24008,0
madhya-pradesh,2018,3,chhatarpur district,60318,0
madhya-pradesh,2019,3,morena district,148083,2558044
madhya-pradesh,2019,3,alirajpur district,18270,257443
madhya-pradesh,2019,3,sehore district,187387,6080342
madhya-pradesh,2019,3,rajgarh district,136848,3338233
madhya-pradesh,2019,3,khargone district,141346,2690866
madhya-pradesh,2019,3,satna district,203019,3664411
madhya-pradesh,2019,3,narsinghpur district,120875,2274938
madhya-pradesh,2019,3,jabalpur district,380209,7606084
madhya-pradesh,2019,3,hoshangabad district,155059,2757837
